"CMIP6.CMIP.CCCR-IITM.IITM-ESM.historical.r1i1p1f1.day.pr.gn.20191226","Atlas.26"
"CMIP6.CMIP.CCCR-IITM.IITM-ESM.historical.r1i1p1f1.day.pr.gn.20191226","Atlas.28"
"CMIP6.CMIP.CCCR-IITM.IITM-ESM.historical.r1i1p1f1.day.pr.gn.20191226","Atlas.29"
"CMIP6.CMIP.CCCR-IITM.IITM-ESM.historical.r1i1p1f1.day.pr.gn.20191226","CCBAtlas.1.1"
"CMIP6.CMIP.CCCR-IITM.IITM-ESM.historical.r1i1p1f1.day.tas.gn.20191226","Atlas.12"
"CMIP6.CMIP.CCCR-IITM.IITM-ESM.historical.r1i1p1f1.day.tas.gn.20191226","Atlas.13"
"CMIP6.CMIP.CCCR-IITM.IITM-ESM.historical.r1i1p1f1.day.tas.gn.20191226","Atlas.16"
"CMIP6.CMIP.CCCR-IITM.IITM-ESM.historical.r1i1p1f1.day.tas.gn.20191226","Atlas.17"
"CMIP6.CMIP.CCCR-IITM.IITM-ESM.historical.r1i1p1f1.day.tas.gn.20191226","Atlas.21"
"CMIP6.CMIP.CCCR-IITM.IITM-ESM.historical.r1i1p1f1.day.tas.gn.20191226","Atlas.22"
"CMIP6.CMIP.CCCR-IITM.IITM-ESM.historical.r1i1p1f1.day.tas.gn.20191226","Atlas.24"
"CMIP6.CMIP.CCCR-IITM.IITM-ESM.historical.r1i1p1f1.day.tas.gn.20191226","Atlas.26"
"CMIP6.CMIP.CCCR-IITM.IITM-ESM.historical.r1i1p1f1.day.tas.gn.20191226","Atlas.28"
"CMIP6.CMIP.CCCR-IITM.IITM-ESM.historical.r1i1p1f1.day.tas.gn.20191226","Atlas.29"
"CMIP6.CMIP.CCCma.CanESM5.historical.r1i1p1f1.Omon.tos.gn.20190306","Atlas.15"
"CMIP6.CMIP.CCCma.CanESM5.historical.r1i1p1f1.Omon.tos.gn.20190306","Atlas.28"
"CMIP6.CMIP.CCCma.CanESM5.historical.r1i1p1f1.day.pr.gn.20190429","Atlas.13"
"CMIP6.CMIP.CCCma.CanESM5.historical.r1i1p1f1.day.pr.gn.20190429","Atlas.16"
"CMIP6.CMIP.CCCma.CanESM5.historical.r1i1p1f1.day.pr.gn.20190429","Atlas.17"
"CMIP6.CMIP.CCCma.CanESM5.historical.r1i1p1f1.day.pr.gn.20190429","Atlas.21"
"CMIP6.CMIP.CCCma.CanESM5.historical.r1i1p1f1.day.pr.gn.20190429","Atlas.22"
"CMIP6.CMIP.CCCma.CanESM5.historical.r1i1p1f1.day.pr.gn.20190429","Atlas.24"
"CMIP6.CMIP.CCCma.CanESM5.historical.r1i1p1f1.day.pr.gn.20190429","Atlas.26"
"CMIP6.CMIP.CCCma.CanESM5.historical.r1i1p1f1.day.pr.gn.20190429","Atlas.28"
"CMIP6.CMIP.CCCma.CanESM5.historical.r1i1p1f1.day.pr.gn.20190429","Atlas.29"
"CMIP6.CMIP.CCCma.CanESM5.historical.r1i1p1f1.day.pr.gn.20190429","CCBAtlas.1.1"
"CMIP6.CMIP.CCCma.CanESM5.historical.r1i1p1f1.day.tas.gn.20190429","Atlas.12"
"CMIP6.CMIP.CCCma.CanESM5.historical.r1i1p1f1.day.tas.gn.20190429","Atlas.13"
"CMIP6.CMIP.CCCma.CanESM5.historical.r1i1p1f1.day.tas.gn.20190429","Atlas.16"
"CMIP6.CMIP.CCCma.CanESM5.historical.r1i1p1f1.day.tas.gn.20190429","Atlas.17"
"CMIP6.CMIP.CCCma.CanESM5.historical.r1i1p1f1.day.tas.gn.20190429","Atlas.21"
"CMIP6.CMIP.CCCma.CanESM5.historical.r1i1p1f1.day.tas.gn.20190429","Atlas.22"
"CMIP6.CMIP.CCCma.CanESM5.historical.r1i1p1f1.day.tas.gn.20190429","Atlas.24"
"CMIP6.CMIP.CCCma.CanESM5.historical.r1i1p1f1.day.tas.gn.20190429","Atlas.26"
"CMIP6.CMIP.CCCma.CanESM5.historical.r1i1p1f1.day.tas.gn.20190429","Atlas.28"
"CMIP6.CMIP.CCCma.CanESM5.historical.r1i1p1f1.day.tas.gn.20190429","Atlas.29"
"CMIP6.CMIP.CMCC.CMCC-CM2-SR5.historical.r1i1p1f1.day.pr.gn.20200616","Atlas.13"
"CMIP6.CMIP.CMCC.CMCC-CM2-SR5.historical.r1i1p1f1.day.pr.gn.20200616","Atlas.16"
"CMIP6.CMIP.CMCC.CMCC-CM2-SR5.historical.r1i1p1f1.day.pr.gn.20200616","Atlas.17"
"CMIP6.CMIP.CMCC.CMCC-CM2-SR5.historical.r1i1p1f1.day.pr.gn.20200616","Atlas.21"
"CMIP6.CMIP.CMCC.CMCC-CM2-SR5.historical.r1i1p1f1.day.pr.gn.20200616","Atlas.22"
"CMIP6.CMIP.CMCC.CMCC-CM2-SR5.historical.r1i1p1f1.day.pr.gn.20200616","Atlas.24"
"CMIP6.CMIP.CMCC.CMCC-CM2-SR5.historical.r1i1p1f1.day.pr.gn.20200616","Atlas.26"
"CMIP6.CMIP.CMCC.CMCC-CM2-SR5.historical.r1i1p1f1.day.pr.gn.20200616","Atlas.28"
